序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
307,300062,中能电气,2025-11-11,5家机构卖出，成功率19.63%,10.53,-5.3058,-33060461.59,146187756.0,179248217.59,325435973.59,1672573528.0,-1.976622315046,19.457199826614,40.6734,4065811978.41,日换手率达到30%的前5只证券,1.99430199,3.7037037,,
308,300062,中能电气,2025-11-10,4家机构卖出，成功率19.50%,11.12,-2.2847,-122813253.65,185513397.16,308326650.81,493840047.97,2234095041.0,-5.497226008569,22.104701854983,52.402,4293621006.64,日换手率达到30%的前5只证券,-5.3057554,-3.41726619,,
309,300062,中能电气,2025-11-07,4家机构买入，成功率41.41%,11.38,14.6022,61828295.01,294687815.26,232859520.25,527547335.51,2422847977.0,2.551885037647,21.773852116104,56.6219,4394011425.86,日换手率达到30%的前5只证券,-2.28471002,-7.46924429,2.02108963,
310,300062,中能电气,2025-11-06,3家机构买入，成功率39.00%,9.93,7.9348,62839333.65,229534920.3,166695586.65,396230506.95,2500381786.0,2.513189545766,15.846800243409,62.106,3834141780.21,日换手率达到30%的前5只证券,14.60221551,11.98388721,9.96978852,
311,300062,中能电气,2025-11-05,3家机构买入，成功率45.14%,9.2,19.9478,-29395825.2,123501625.55,152897450.75,276399076.3,1480946338.0,-1.984935202966,18.663679379043,45.0117,3552276372.4,日涨幅达到15%的前5只证券,7.93478261,23.69565217,16.73913043,
312,300062,中能电气,2025-11-05,3家机构买入，成功率49.49%,9.2,19.9478,66787894.84,226997940.54,160210045.7,387207986.24,2093135788.0,3.19080564304,18.498942517723,45.0117,3552276372.4,连续三个交易日内，涨幅偏离值累计达到30%的证券,7.93478261,23.69565217,16.73913043,
313,300062,中能电气,2025-11-05,3家机构买入，成功率45.14%,9.2,19.9478,-29395825.2,123501625.55,152897450.75,276399076.3,1480946338.0,-1.984935202966,18.663679379043,45.0117,3552276372.4,日换手率达到30%的前5只证券,7.93478261,23.69565217,16.73913043,
314,300062,中能电气,2025-11-04,买一主买，成功率40.09%,7.67,20.0313,80558066.07,125677812.87,45119746.8,170797559.67,612189450.0,13.159009203769,27.899461460827,21.2761,2961517366.99,日涨幅达到15%的前5只证券,19.94784876,29.4654498,37.28813559,
315,300071,福石控股,2025-11-03,主力做T，成功率33.38%,5.76,13.3858,66913556.92,284367615.88,217454058.96,501821674.84,2329204112.0,2.872807779072,21.544770260993,31.1796,5445220988.16,连续三个交易日内，涨幅偏离值累计达到30%的证券,6.77083333,2.77777778,9.72222222,
316,300072,海新能科,2025-11-10,2家机构买入，成功率23.84%,5.52,9.3069,5852725.19,276866314.91,271013589.72,547879904.63,2975827106.0,0.196675578974,18.411012639993,15.7358,12869114210.4,连续三个交易日内，涨幅偏离值累计达到30%的证券,5.61594203,6.52173913,,
317,300072,海新能科,2025-11-07,普通席位买入，成功率52.56%,5.05,19.9525,103634057.54,191302140.5,87668082.96,278970223.46,973485567.0,10.645669648639,28.656842270369,8.5618,11773374413.5,日涨幅达到15%的前5只证券,9.30693069,15.44554455,10.0990099,
318,300082,奥克股份,2025-11-12,3家机构买入，成功率44.38%,12.46,8.9161,47180818.94,258650194.67,211469375.73,470119570.4,3009405422.0,1.567778757727,15.621676194348,22.3317,8450471218.98,连续三个交易日内，涨幅偏离值累计达到30%的证券,9.30979133,-1.20385233,,
319,300082,奥克股份,2025-11-11,2家机构买入，成功率50.05%,11.44,20.042,61214401.28,156672934.68,95458533.4,252131468.08,1183633717.0,5.171735174557,21.301477345462,16.2507,7758699096.72,日涨幅达到15%的前5只证券,8.91608392,19.05594406,,
320,300086,康芝药业,2025-11-14,4家机构买入，成功率44.69%,10.62,20.0,141916069.88,217631373.88,75715304.0,293346677.88,1241586214.0,11.430222748913,23.626766677356,28.337,4680048383.64,日涨幅达到15%的前5只证券,,,,
321,300102,乾照光电,2025-11-07,普通席位买入，成功率43.44%,14.56,20.033,89353002.12,238847491.12,149494489.0,388341980.12,1693170481.0,5.277259621679,22.935787298314,13.4611,13341908769.28,日涨幅达到15%的前5只证券,-2.33516484,-0.06868132,-6.45604396,
322,300131,英唐智控,2025-11-10,普通席位买入，成功率39.26%,13.7,19.965,-33924885.3,68552060.0,102476945.3,171029005.3,342438610.0,-9.906851712779,49.944428083037,2.3982,14279064969.2,日涨幅达到15%的前5只证券,-5.32846715,-13.13868613,,
323,300179,四方达,2025-11-11,3家机构买入，成功率47.63%,18.61,19.9871,163232209.32,272324121.69,109091912.37,381416034.06,1482165250.0,11.013091105732,25.733705068311,22.4228,6959802749.58,日涨幅达到15%的前5只证券,-6.01826975,-2.74046212,,
324,300179,四方达,2025-11-11,4家机构买入，成功率44.96%,18.61,19.9871,174860753.77,394245175.2,219384421.43,613629596.63,3969297032.0,4.405333044121,15.459402299273,22.4228,6959802749.58,连续三个交易日内，涨幅偏离值累计达到30%的证券,-6.01826975,-2.74046212,,
325,300255,常山药业,2025-11-04,1家机构卖出，成功率12.89%,55.84,-20.0,-365086949.73,336072312.91,701159262.64,1037231575.55,4434131951.0,-8.233560790803,23.391987135522,8.0786,51244137827.52,日跌幅达到15%的前5只证券,-2.22063037,-4.26217765,-7.44985673,
326,300259,新天科技,2025-11-05,3家机构买入，成功率33.74%,5.3,15.2174,-6475896.32000001,129745630.54,136221526.86,265967157.4,1672518597.0,-0.387194278833,15.902194324001,17.4938,6198526124.3,连续三个交易日内，涨幅偏离值累计达到30%的证券,-4.1509434,-6.22641509,-10.56603774,
327,300272,开能健康,2025-11-12,普通席位买入，成功率43.00%,8.48,19.9434,23690705.16,180753981.56,157063276.4,337817257.96,992043440.0,2.388071348972,34.052667891237,26.6806,3938722687.2,日涨幅达到15%的前5只证券,2.59433962,-3.06603774,,
328,300290,荣科科技,2025-11-03,1家机构买入，成功率6.16%,29.69,12.0377,-70299374.92,335742853.95,406042228.87,741785082.82,4898527160.0,-1.435112486342,15.14302276156,11.0984,18988015162.36,连续三个交易日内，涨幅偏离值累计达到30%的证券,-5.32165712,-1.78511283,-3.67126979,
329,300300,海峡创新,2025-11-13,西藏自治区资金买入，成功率31.72%,13.31,10.9167,21744605.4,157941320.06,136196714.66,294138034.72,3155332603.0,0.689138298109,9.321934379924,37.4727,8875169385.72,日换手率达到30%的前5只证券,14.19984974,,,
330,300300,海峡创新,2025-11-07,西藏自治区资金买入，成功率24.63%,11.42,10.8738,438159.340000004,134570531.96,134132372.62,268702904.58,2547811542.0,0.017197478415,10.546419943175,34.8067,7614908669.04,日换手率达到30%的前5只证券,-1.83887916,5.07880911,33.09982487,
331,300300,海峡创新,2025-11-06,西藏自治区资金卖出，成功率10.88%,10.3,-16.2602,-40641438.44,111132566.98,151774005.42,262906572.4,2327559665.0,-1.746096525521,11.295374135984,32.3801,6868087503.6,日跌幅达到15%的前5只证券,10.87378641,8.83495146,29.22330097,
332,300300,海峡创新,2025-11-04,4家机构买入，成功率42.27%,12.97,19.9815,209033063.28,492868870.84,283835807.56,776704678.4,3486769115.0,5.995035988496,22.275770284262,44.4212,8648455817.64,日涨幅达到15%的前5只证券,-5.16576715,-20.58596762,-7.47879722,
333,300300,海峡创新,2025-11-04,4家机构买入，成功率36.14%,12.97,19.9815,214803811.42,813042253.7,598238442.28,1411280695.98,9079717692.0,2.365754296626,15.543222199777,44.4212,8648455817.64,连续三个交易日内，涨幅偏离值累计达到30%的证券,-5.16576715,-20.58596762,-7.47879722,
334,300300,海峡创新,2025-11-04,主力做T，成功率5.05%,12.97,19.9815,0.0,16555972957.71,16555972957.71,33111945915.42,16555972957.71,0.0,200.0,44.4212,8648455817.64,严重异常期间日收盘价格涨幅偏离值累计达到100%的证券,-5.16576715,-20.58596762,-7.47879722,
335,300300,海峡创新,2025-11-04,4家机构买入，成功率42.27%,12.97,19.9815,209033063.28,492868870.84,283835807.56,776704678.4,3486769115.0,5.995035988496,22.275770284262,44.4212,8648455817.64,日换手率达到30%的前5只证券,-5.16576715,-20.58596762,-7.47879722,
336,300300,海峡创新,2025-11-03,3家机构买入，成功率27.54%,10.81,5.4634,-123352002.31,222183137.29,345535139.6,567718276.89,2906709189.0,-4.243699465251,19.53130636661,39.9134,7208157855.72,日换手率达到30%的前5只证券,19.98149861,13.78353377,3.70027752,
337,300318,博晖创新,2025-11-13,1家机构买入，成功率27.74%,8.17,13.4722,-92134851.9,98898373.38,191033225.28,289931598.66,1574136906.0,-5.853039309911,18.418448710204,17.6471,6524067584.28,连续三个交易日内，涨幅偏离值累计达到30%的证券,-4.52876377,,,
338,300318,博晖创新,2025-11-12,普通席位买入，成功率53.26%,7.2,20.0,22330942.0,79421645.0,57090703.0,136512348.0,458213788.0,4.873476657582,29.792282898305,8.1562,5749484284.8,日涨幅达到15%的前5只证券,13.47222222,8.33333333,,
339,300344,ST立方,2025-11-03,1家机构买入，成功率33.30%,5.16,20.0,-6198211.0,23824190.0,30022401.0,53846591.0,336692925.0,-1.840909190474,15.992789572279,10.7686,3302369896.56,日涨幅达到15%的前5只证券,-5.03875969,-4.65116279,-7.75193798,
340,300360,炬华科技,2025-11-11,普通席位买入，成功率40.18%,19.51,19.9877,447708602.12,583452510.79,135743908.67,719196419.46,1956310895.0,22.88535034305,36.762889850389,20.1904,9760397187.87,日涨幅达到15%的前5只证券,-3.58790364,-2.97283444,,
341,300390,天华新能,2025-11-07,3家机构买入，成功率27.44%,39.74,15.3221,198310682.71,580584165.7,382273482.99,962857648.69,3604954532.0,5.501059193664,26.709286903428,14.5068,26726603291.8,日涨幅达到15%的前5只证券,3.39708103,5.08303976,25.3397081,
342,300391,*ST长药,2025-11-11,主力做T，成功率43.33%,2.21,-19.9275,-1803028.5,3598101.0,5401129.5,8999230.5,15946034.0,-11.307065443357,56.435540649167,2.0596,774242807.52,日跌幅达到15%的前5只证券,4.52488688,0.45248869,,
343,300391,*ST长药,2025-11-11,主力做T，成功率48.33%,2.21,-19.9275,-1958299.0,4439901.0,6398200.0,10838101.0,21402554.0,-9.149837911868,50.639288189625,2.0596,774242807.52,连续三个交易日内，跌幅偏离值累计达到30%的证券,4.52488688,0.45248869,,
344,300391,*ST长药,2025-11-10,普通席位卖出，成功率53.33%,2.76,-20.0,-1698504.0,2016456.0,3714960.0,5731416.0,5456520.0,-31.127971674254,105.037936267071,0.5643,966927669.12,日跌幅达到15%的前5只证券,-19.92753623,-16.30434783,,
345,300402,宝色股份,2025-11-04,2家机构买入，成功率44.47%,26.22,20.0,25232780.9,154074401.0,128841620.1,282916021.1,1413993671.0,1.784504514943,20.008294725953,22.607,6387676991.34,日涨幅达到15%的前5只证券,1.90694127,-0.26697178,-0.91533181,
346,300402,宝色股份,2025-11-04,1家机构买入，成功率27.15%,26.22,20.0,56458234.99,176040983.0,119582748.01,295623731.01,1615399848.0,3.495000637762,18.300344114555,22.607,6387676991.34,连续三个交易日内，涨幅偏离值累计达到30%的证券,1.90694127,-0.26697178,-0.91533181,
347,300402,宝色股份,2025-11-03,普通席位买入，成功率51.43%,21.85,19.989,80150170.0,97630170.0,17480000.0,115110170.0,201406177.0,39.795288900201,57.153247092317,3.7837,5323064159.45,日涨幅达到15%的前5只证券,20.0,22.28832952,14.69107551,
348,300403,汉宇集团,2025-11-06,普通席位买入，成功率49.39%,16.33,17.3976,141602170.45,225373091.81,83770921.36,309144013.17,1935647795.0,7.31549256098,15.97108802379,28.3248,6973948473.69,日涨幅达到15%的前5只证券,-3.7966932,-9.92039192,-6.91977955,
349,300437,清水源,2025-11-13,2家机构买入，成功率39.46%,18.37,7.3014,25513119.47,101879658.32,76366538.85,178246197.17,1280047922.0,1.993137837382,13.924962816353,40.4585,3229640666.89,日换手率达到30%的前5只证券,-6.53238977,,,
350,300437,清水源,2025-11-12,4家机构卖出，成功率14.79%,17.12,-9.8947,-78131640.01,70378664.68,148510304.69,218888969.37,1092338572.0,-7.152694412955,20.038564505621,36.1962,3009877420.64,日换手率达到30%的前5只证券,7.30140187,0.29205607,,
351,300437,清水源,2025-11-11,4家机构买入，成功率38.10%,19.0,8.0159,-55204777.99,147672905.57,202877683.56,350550589.13,1528191107.0,-3.612426334451,22.938923510566,48.7785,3340401343.0,日换手率达到30%的前5只证券,-9.89473684,-3.31578947,,
352,300437,清水源,2025-11-11,4家机构买入，成功率41.38%,19.0,8.0159,25801505.41,323077373.1,297275867.69,620353240.79,2874306220.0,0.897660285131,21.582712254994,48.7785,3340401343.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,-9.89473684,-3.31578947,,
353,300437,清水源,2025-11-10,4家机构买入，成功率44.52%,17.59,19.9864,-13956785.72,193430618.53,207387404.25,400818022.78,1346115113.0,-1.036819628961,29.77590986901,46.3472,3092508401.23,日涨幅达到15%的前5只证券,8.01591814,-2.67197271,,
354,300437,清水源,2025-11-10,4家机构买入，成功率44.52%,17.59,19.9864,-13956785.72,193430618.53,207387404.25,400818022.78,1346115113.0,-1.036819628961,29.77590986901,46.3472,3092508401.23,日换手率达到30%的前5只证券,8.01591814,-2.67197271,,
355,300437,清水源,2025-11-07,2家机构买入，成功率41.83%,14.66,19.9673,42370145.77,114079530.71,71709384.94,185788915.65,762133933.0,5.55940943388,24.37746275365,32.3747,2577383352.02,日涨幅达到15%的前5只证券,19.98635744,29.60436562,17.12141883,
356,300437,清水源,2025-11-07,4家机构买入，成功率38.48%,14.66,19.9673,37324915.98,147460786.65,110135870.67,257596657.32,1335205340.0,2.795443881313,19.292662304661,32.3747,2577383352.02,连续三个交易日内，涨幅偏离值累计达到30%的证券,19.98635744,29.60436562,17.12141883,
357,300437,清水源,2025-11-06,2家机构买入，成功率48.45%,12.22,20.0393,26118155.61,88835720.58,62717564.97,151553285.55,573071407.0,4.557574377463,26.445794310935,27.343,2148405495.34,日涨幅达到15%的前5只证券,19.96726678,43.94435352,50.32733224,
358,300444,双杰电气,2025-11-06,1家机构买入，成功率29.20%,10.07,1.82,-103194945.86,277114989.5,380309935.36,657424924.86,2901932089.0,-3.556077216664,22.654731561501,44.6198,6257968258.93,日换手率达到30%的前5只证券,-1.39026812,8.14299901,8.54021847,
359,300444,双杰电气,2025-11-05,1家机构买入，成功率48.10%,9.89,20.0243,68488176.39,286536284.06,218048107.67,504584391.73,2002566335.0,3.420020360524,25.196887759027,35.2215,6146107853.11,日涨幅达到15%的前5只证券,1.82002022,0.40444894,5.05561173,
360,300455,航天智装,2025-11-12,4家机构买入，成功率43.60%,27.15,16.5736,183903650.76,389818746.98,205915096.22,595733843.2,2132360299.0,8.624417311007,27.937766590354,12.1066,19239099137.4,日涨幅达到15%的前5只证券,2.54143646,0.0,,
361,300455,航天智装,2025-11-03,1家机构买入，成功率49.56%,24.56,19.9805,327773940.24,488534235.9,160760295.66,649294531.56,2156449025.0,15.199707316986,30.109431015185,13.2769,17403767028.16,日涨幅达到15%的前5只证券,2.28013029,3.6237785,0.3257329,
362,300475,香农芯创,2025-11-10,主力做T，成功率34.10%,195.82,15.1882,-312331663.26,1017589795.37,1329921458.63,2347511254.0,21175138915.0,-1.474992275204,11.086166959392,11.3634,87214265973.94,连续三个交易日内，涨幅偏离值累计达到30%的证券,-9.82534981,-0.38811153,,
363,300477,ST合纵,2025-11-10,西藏自治区资金买入，成功率29.04%,2.71,16.309,-1052984.12,37107885.88,38160870.0,75268755.88,425777542.0,-0.247308515863,17.677953498073,16.7535,2685205014.89,日涨幅达到15%的前5只证券,-1.10701107,3.32103321,,
364,300483,首华燃气,2025-11-14,3家机构买入，成功率47.97%,18.96,20.0,-19644254.23,221770772.78,241415027.01,463185799.79,1078111936.0,-1.822097833633,42.962681733078,22.9185,5149867856.88,日涨幅达到15%的前5只证券,,,,
365,300491,通合科技,2025-11-04,2家机构卖出，成功率17.89%,29.26,-15.0653,-77031205.5,58536856.5,135568062.0,194104918.5,1012653186.0,-7.606869416397,19.167956135774,21.2628,4552492561.54,日跌幅达到15%的前5只证券,0.71770335,2.83663705,-4.54545455,
366,300497,富祥药业,2025-11-14,主力做T，成功率19.95%,18.86,7.7714,-239882324.31,462352925.01,702235249.32,1164588174.33,5632452371.0,-4.2589321402,20.676396312309,42.6843,8314293076.82,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
367,300497,富祥药业,2025-11-14,主力做T，成功率30.38%,18.86,7.7714,-265903979.23,209370513.22,475274492.45,684645005.67,3592965463.0,-7.400682861226,19.055151314991,42.6843,8314293076.82,日换手率达到30%的前5只证券,,,,
368,300497,富祥药业,2025-11-13,买一主买，成功率51.17%,17.5,20.0274,202401365.0,331778860.0,129377495.0,461156355.0,917425807.0,22.061878296389,50.266337777001,11.9428,7714747022.5,日涨幅达到15%的前5只证券,7.77142857,,,
369,300584,海辰药业,2025-11-14,3家机构买入，成功率36.23%,71.9,19.9933,66419025.26,240389658.26,173970633.0,414360291.26,1417307902.0,4.686280600445,29.235728572125,26.189,5903762637.4,日涨幅达到15%的前5只证券,,,,
370,300584,海辰药业,2025-11-14,3家机构买入，成功率45.71%,71.9,19.9933,176976230.26,352738042.26,175761812.0,528499854.26,2325910099.0,7.608902439354,22.722282107431,26.189,5903762637.4,连续三个交易日内，涨幅偏离值累计达到30%的证券,,,,
